OrderItemID,OrderID,ProductID,Quantity,UnitPrice
11663,3944,39,10,481.68
11664,3944,29,2,728.73
11665,3944,31,8,9.79
11666,3945,96,4,508.6
11667,3946,97,8,773.42
11668,3946,116,10,320.66
11669,3946,141,1,559.43
11670,3946,51,10,162.0
11671,3947,150,8,477.81
11672,3947,31,1,9.79
11673,3947,44,3,207.68
11674,3947,124,1,522.66
11675,3948,196,9,448.23
11676,3948,139,6,625.13
11677,3948,144,10,475.66
11678,3948,102,8,611.41
11679,3949,72,3,530.77
11680,3949,150,9,477.81
11681,3950,69,9,616.21
11682,3951,114,2,955.67
11683,3951,31,9,9.79
11684,3951,183,8,574.87
11685,3951,43,7,381.51
11686,3952,26,8,751.65
11687,3952,113,4,195.31
11688,3952,111,7,164.65
11689,3953,94,9,875.57
11690,3953,20,8,41.15
11691,3953,85,7,720.08
11692,3953,193,8,633.23
11693,3954,174,5,96.84
11694,3955,165,2,572.48
11695,3955,198,6,206.13
11696,3956,45,1,354.66
11697,3956,89,3,808.7
11698,3957,63,1,472.33
11699,3958,45,1,354.66
11700,3958,164,4,293.92
11701,3958,77,6,584.03
11702,3959,196,5,448.23
11703,3959,19,7,179.62
11704,3959,125,7,170.77
11705,3960,66,9,33.24
11706,3960,103,3,7.28
11707,3961,167,4,344.26
11708,3961,11,7,166.61
11709,3961,26,8,751.65
11710,3962,60,10,606.98
11711,3962,34,3,761.97
11712,3963,104,10,858.56
11713,3963,69,7,616.21
11714,3964,174,1,96.84
11715,3964,84,3,648.64
11716,3964,2,2,988.87
11717,3964,112,6,667.03
11718,3965,116,3,320.66
11719,3965,159,9,821.32
11720,3965,28,9,459.87
11721,3966,52,5,29.0
11722,3966,29,10,728.73
11723,3966,106,1,260.07
11724,3966,12,3,47.96
11725,3966,163,10,322.32
11726,3967,74,3,831.76
11727,3967,182,9,155.31
11728,3967,67,4,814.99
11729,3967,167,6,344.26
11730,3967,60,2,606.98
11731,3968,167,3,344.26
11732,3968,73,2,846.6
11733,3968,156,9,404.47
11734,3969,43,9,381.51
11735,3969,135,6,183.42
11736,3970,115,10,443.04
11737,3970,130,7,199.13
11738,3970,189,5,751.1
11739,3971,16,2,285.17
11740,3971,64,1,137.28
11741,3972,154,5,634.1
11742,3973,187,5,374.74
11743,3973,98,10,269.2
11744,3973,90,10,219.62
11745,3974,26,1,751.65
11746,3974,154,4,634.1
11747,3974,100,7,100.68
11748,3975,36,8,426.42
11749,3975,86,9,931.57
11750,3975,113,1,195.31
11751,3975,35,8,121.97
11752,3976,30,5,428.44
11753,3977,130,3,199.13
11754,3977,72,10,530.77
11755,3978,178,6,600.16
11756,3978,103,5,7.28
11757,3979,9,8,317.79
11758,3979,143,5,402.99
11759,3979,45,8,354.66
11760,3980,68,6,431.14
11761,3980,164,9,293.92
11762,3980,136,8,912.23
11763,3980,19,1,179.62
11764,3981,113,1,195.31
11765,3981,145,1,821.26
11766,3982,33,9,93.85
11767,3982,47,10,335.75
11768,3983,2,4,988.87
11769,3983,167,9,344.26
11770,3983,59,10,976.26
11771,3984,59,3,976.26
11772,3985,64,9,137.28
11773,3985,119,1,367.8
11774,3985,197,10,427.16
11775,3985,174,10,96.84
11776,3986,110,5,355.87
11777,3986,145,6,821.26
11778,3986,151,3,392.75
11779,3987,24,4,894.62
11780,3987,186,3,188.47
11781,3987,193,8,633.23
11782,3988,147,2,518.13
11783,3988,3,7,156.49
11784,3988,135,1,183.42
11785,3988,2,3,988.87
11786,3989,47,9,335.75
11787,3989,87,8,153.84
11788,3990,81,3,932.74
11789,3990,85,8,720.08
11790,3990,87,4,153.84
11791,3990,1,9,236.24
11792,3991,22,1,662.88
11793,3991,119,8,367.8
11794,3991,163,4,322.32
11795,3991,78,5,692.61
11796,3992,91,3,189.57
11797,3992,148,1,335.24
11798,3993,162,2,822.86
11799,3993,64,7,137.28
11800,3994,17,1,448.45
11801,3995,64,8,137.28
11802,3995,172,10,197.09
11803,3995,106,2,260.07
11804,3996,4,8,550.85
11805,3996,18,9,367.5
11806,3996,127,9,147.2
11807,3997,16,1,285.17
11808,3998,14,2,684.88
11809,3998,45,10,354.66
11810,3998,119,4,367.8
11811,3998,89,4,808.7
11812,3998,126,5,195.43
11813,3999,180,8,737.16
11814,3999,98,8,269.2
11815,3999,22,8,662.88
11816,3999,84,8,648.64
11817,4000,1,5,236.24
11818,4001,54,5,232.93
11819,4001,139,4,625.13
11820,4001,48,2,252.97
11821,4001,83,4,147.98
11822,4002,140,4,166.36
11823,4002,73,2,846.6
11824,4002,108,8,785.72
11825,4003,123,5,210.08
11826,4003,99,10,349.46
11827,4003,93,10,580.85
11828,4003,69,8,616.21
11829,4003,8,3,761.8
11830,4004,154,6,634.1
11831,4004,126,5,195.43
11832,4004,109,3,721.46
11833,4004,55,3,744.05
11834,4005,191,7,43.37
11835,4006,2,6,988.87
11836,4006,46,9,677.06
11837,4006,34,9,761.97
11838,4006,6,7,413.7
11839,4007,60,9,606.98
11840,4007,153,10,802.81
11841,4007,85,10,720.08
11842,4008,188,1,715.03
11843,4008,153,5,802.81
11844,4008,161,3,255.58
11845,4008,181,10,375.94
11846,4009,69,8,616.21
11847,4010,4,7,550.85
11848,4010,117,1,774.6
11849,4011,115,7,443.04
11850,4011,63,2,472.33
11851,4011,162,7,822.86
11852,4011,15,7,832.74
11853,4011,102,2,611.41
11854,4012,80,6,69.82
11855,4012,153,1,802.81
11856,4013,141,5,559.43
11857,4014,69,5,616.21
11858,4015,100,10,100.68
11859,4016,15,5,832.74
11860,4016,92,1,356.89
11861,4016,198,10,206.13
11862,4017,40,5,903.47
11863,4018,10,8,735.11
11864,4018,72,10,530.77
11865,4018,148,2,335.24
11866,4019,84,6,648.64
11867,4020,160,10,813.18
11868,4020,64,2,137.28
11869,4020,163,10,322.32
11870,4021,81,5,932.74
11871,4021,65,3,631.33
11872,4022,96,6,508.6
11873,4022,71,6,513.98
11874,4022,190,4,695.66
11875,4023,187,8,374.74
11876,4023,175,5,470.29
11877,4023,173,6,314.35
11878,4023,21,5,785.46
11879,4024,33,1,93.85
11880,4025,22,1,662.88
11881,4025,52,9,29.0
11882,4026,116,8,320.66
11883,4027,114,10,955.67
11884,4027,111,7,164.65
11885,4027,7,5,228.8
11886,4027,67,6,814.99
11887,4028,32,7,114.51
11888,4028,94,5,875.57
11889,4028,195,4,528.06
11890,4029,121,8,667.22
11891,4029,63,8,472.33
11892,4029,82,8,396.82
11893,4030,138,5,652.29
11894,4030,128,10,276.02
11895,4030,52,5,29.0
11896,4030,90,8,219.62
11897,4031,38,10,325.93
11898,4031,198,4,206.13
11899,4032,195,3,528.06
11900,4033,126,9,195.43
11901,4033,16,4,285.17
11902,4033,112,7,667.03
11903,4034,180,6,737.16
11904,4035,141,6,559.43
11905,4035,177,10,862.85
11906,4035,88,3,488.87
11907,4035,148,10,335.24
11908,4035,39,1,481.68
11909,4036,11,8,166.61
11910,4036,134,1,782.19
11911,4036,46,2,677.06
11912,4036,129,4,322.1
11913,4036,163,3,322.32
11914,4037,48,4,252.97
11915,4038,3,7,156.49
11916,4038,30,5,428.44
11917,4038,115,2,443.04
11918,4038,59,1,976.26
11919,4039,200,6,114.23
11920,4039,138,10,652.29
11921,4039,174,10,96.84
11922,4039,128,9,276.02
11923,4039,4,9,550.85
11924,4040,16,4,285.17
11925,4041,92,1,356.89
11926,4041,42,1,165.44
11927,4041,138,8,652.29
11928,4041,93,6,580.85
11929,4042,173,7,314.35
11930,4042,51,7,162.0
11931,4042,57,1,631.4
11932,4042,187,10,374.74
11933,4042,97,7,773.42
11934,4043,158,1,896.13
11935,4043,72,9,530.77
11936,4043,35,4,121.97
11937,4044,195,2,528.06
11938,4044,2,4,988.87
11939,4044,11,4,166.61
11940,4045,72,1,530.77
11941,4045,106,3,260.07
11942,4046,38,6,325.93
11943,4046,121,4,667.22
11944,4046,26,9,751.65
11945,4046,139,6,625.13
11946,4047,53,8,228.66
11947,4047,133,7,664.44
11948,4047,150,2,477.81
11949,4048,194,5,6.08
11950,4048,39,3,481.68
11951,4048,127,5,147.2
11952,4049,6,4,413.7
11953,4050,183,7,574.87
11954,4050,175,3,470.29
11955,4051,44,8,207.68
11956,4051,61,3,198.01
11957,4051,200,6,114.23
11958,4051,75,5,77.1
11959,4051,111,3,164.65
11960,4052,26,10,751.65
11961,4052,187,4,374.74
11962,4053,122,8,736.6
11963,4054,16,1,285.17
11964,4054,190,4,695.66
11965,4054,188,10,715.03
11966,4055,174,1,96.84
11967,4055,137,1,374.73
11968,4056,82,4,396.82
11969,4056,54,8,232.93
11970,4057,76,10,604.39
11971,4057,161,4,255.58
11972,4057,136,3,912.23
11973,4057,119,5,367.8
11974,4058,85,1,720.08
11975,4058,184,6,68.83
11976,4058,93,10,580.85
11977,4058,166,4,239.52
11978,4058,74,5,831.76
11979,4059,9,10,317.79
11980,4059,104,8,858.56
11981,4059,89,8,808.7
11982,4059,148,9,335.24
11983,4060,7,4,228.8
11984,4061,106,3,260.07
11985,4061,191,5,43.37
11986,4061,47,6,335.75
11987,4061,102,5,611.41
11988,4062,149,5,785.6
11989,4062,60,2,606.98
11990,4062,169,4,820.2
11991,4062,98,3,269.2
11992,4062,168,9,74.04
11993,4063,151,10,392.75
11994,4063,35,8,121.97
11995,4063,73,2,846.6
11996,4063,114,3,955.67
11997,4064,41,10,759.31
11998,4064,2,5,988.87
11999,4064,40,7,903.47
12000,4064,106,2,260.07
12001,4065,36,6,426.42
12002,4065,81,8,932.74
12003,4065,177,1,862.85
12004,4066,132,6,890.13
12005,4066,152,1,346.74
12006,4066,91,8,189.57
12007,4066,181,4,375.94
12008,4066,27,10,985.11
12009,4067,185,6,485.64
12010,4067,42,8,165.44
12011,4068,181,2,375.94
12012,4069,51,10,162.0
12013,4069,133,7,664.44
12014,4069,116,6,320.66
12015,4069,186,3,188.47
12016,4070,100,9,100.68
12017,4070,149,5,785.6
12018,4070,129,10,322.1
12019,4070,137,10,374.73
12020,4071,49,1,468.57
12021,4071,186,3,188.47
12022,4071,95,4,954.85
12023,4071,46,3,677.06
12024,4072,103,8,7.28
12025,4072,83,7,147.98
12026,4072,93,8,580.85
12027,4072,104,8,858.56
12028,4073,20,2,41.15
12029,4073,92,3,356.89
12030,4073,139,10,625.13
12031,4073,161,1,255.58
12032,4073,96,8,508.6
12033,4074,16,2,285.17
12034,4074,77,8,584.03
12035,4074,100,5,100.68
12036,4075,40,3,903.47
12037,4075,15,9,832.74
12038,4075,45,10,354.66
12039,4075,92,8,356.89
12040,4076,29,10,728.73
12041,4076,69,7,616.21
12042,4077,48,6,252.97
12043,4077,100,6,100.68
12044,4078,151,10,392.75
12045,4079,128,7,276.02
12046,4080,7,2,228.8
12047,4081,49,5,468.57
12048,4081,154,7,634.1
12049,4081,142,3,937.88
12050,4081,82,3,396.82
12051,4082,3,10,156.49
12052,4082,159,3,821.32
12053,4083,131,10,327.0
12054,4083,21,10,785.46
12055,4083,177,10,862.85
12056,4083,1,6,236.24
12057,4084,114,3,955.67
12058,4084,132,2,890.13
12059,4084,196,4,448.23
12060,4085,62,3,77.5
12061,4085,119,9,367.8
12062,4086,188,7,715.03
12063,4086,77,3,584.03
12064,4086,94,8,875.57
12065,4086,181,7,375.94
12066,4087,3,4,156.49
12067,4087,82,6,396.82
12068,4087,29,5,728.73
12069,4087,158,7,896.13
12070,4088,174,10,96.84
12071,4089,111,3,164.65
12072,4089,116,9,320.66
12073,4089,15,3,832.74
12074,4089,17,8,448.45
12075,4090,86,4,931.57
12076,4090,157,6,395.61
12077,4091,92,8,356.89
12078,4091,115,3,443.04
12079,4091,101,10,646.47
12080,4091,158,5,896.13
12081,4091,146,5,258.81
12082,4092,188,9,715.03
12083,4092,180,10,737.16
12084,4092,110,1,355.87
12085,4092,65,6,631.33
12086,4092,186,1,188.47
12087,4093,124,8,522.66
12088,4093,140,10,166.36
12089,4094,17,6,448.45
12090,4094,112,7,667.03
12091,4094,78,8,692.61
12092,4094,143,2,402.99
12093,4094,18,9,367.5
12094,4095,116,4,320.66
12095,4095,79,4,157.64
12096,4095,165,9,572.48
12097,4095,107,1,959.54
12098,4095,104,8,858.56
12099,4096,8,3,761.8
12100,4096,41,7,759.31
12101,4097,4,6,550.85
12102,4097,39,4,481.68
12103,4098,65,9,631.33
12104,4098,150,3,477.81
12105,4098,111,2,164.65
12106,4098,64,5,137.28
12107,4099,95,10,954.85
12108,4099,82,2,396.82
12109,4099,42,9,165.44
12110,4099,48,6,252.97
12111,4100,186,8,188.47
12112,4100,134,5,782.19
12113,4100,158,10,896.13
12114,4100,30,4,428.44
12115,4101,79,7,157.64
12116,4101,133,9,664.44
12117,4101,101,9,646.47
12118,4102,68,3,431.14
12119,4102,83,8,147.98
12120,4102,176,6,710.33
12121,4103,118,10,125.81
12122,4103,184,5,68.83
12123,4104,93,9,580.85
12124,4104,114,2,955.67
12125,4105,27,3,985.11
12126,4105,173,9,314.35
12127,4105,91,10,189.57
12128,4106,105,2,379.54
12129,4106,109,7,721.46
12130,4107,82,2,396.82
12131,4107,48,4,252.97
12132,4107,163,6,322.32
12133,4108,153,1,802.81
12134,4109,11,9,166.61
12135,4110,62,2,77.5
12136,4110,130,6,199.13
12137,4110,95,2,954.85
12138,4110,157,3,395.61
12139,4111,28,8,459.87
12140,4111,165,5,572.48
12141,4111,116,3,320.66
12142,4112,35,3,121.97
12143,4113,36,5,426.42
12144,4113,148,3,335.24
12145,4113,155,10,953.83
12146,4114,180,1,737.16
12147,4114,159,6,821.32
12148,4114,134,2,782.19
12149,4114,75,2,77.1
12150,4114,45,2,354.66
12151,4115,125,2,170.77
12152,4115,77,9,584.03
12153,4115,41,3,759.31
12154,4115,66,2,33.24
12155,4116,145,8,821.26
12156,4117,39,2,481.68
12157,4117,124,3,522.66
12158,4117,94,8,875.57
12159,4118,110,1,355.87
12160,4119,186,9,188.47
12161,4119,62,1,77.5
12162,4120,95,2,954.85
12163,4120,82,4,396.82
12164,4120,79,1,157.64
12165,4121,47,7,335.75
12166,4121,108,6,785.72
12167,4121,149,5,785.6
12168,4122,82,6,396.82
12169,4123,92,10,356.89
12170,4123,71,2,513.98
12171,4123,10,1,735.11
12172,4124,43,8,381.51
12173,4125,179,8,206.32
12174,4125,40,6,903.47
12175,4125,187,4,374.74
12176,4125,121,7,667.22
12177,4126,7,10,228.8
12178,4126,186,5,188.47
12179,4126,67,3,814.99
12180,4127,146,10,258.81
12181,4127,31,6,9.79
12182,4127,154,5,634.1
12183,4127,200,4,114.23
12184,4128,147,8,518.13
12185,4128,68,8,431.14
12186,4129,95,8,954.85
12187,4129,62,8,77.5
12188,4129,15,1,832.74
12189,4129,27,9,985.11
12190,4130,41,8,759.31
12191,4131,116,5,320.66
12192,4131,200,3,114.23
12193,4132,113,1,195.31
12194,4132,32,8,114.51
12195,4133,198,6,206.13
12196,4133,65,4,631.33
12197,4134,49,8,468.57
12198,4134,163,5,322.32
12199,4134,155,9,953.83
12200,4134,94,5,875.57
12201,4134,89,8,808.7
12202,4135,199,4,791.24
12203,4135,113,8,195.31
12204,4135,78,10,692.61
12205,4135,13,6,617.84
12206,4135,46,9,677.06
12207,4136,43,6,381.51
12208,4136,193,4,633.23
12209,4136,90,4,219.62
12210,4136,152,1,346.74
12211,4137,198,2,206.13
12212,4137,84,3,648.64
12213,4137,187,10,374.74
12214,4137,170,10,350.69
12215,4137,68,4,431.14
12216,4138,31,2,9.79
12217,4139,182,4,155.31
12218,4139,33,3,93.85
12219,4139,79,2,157.64
12220,4139,15,6,832.74
12221,4140,9,1,317.79
12222,4140,3,10,156.49
12223,4140,194,4,6.08
12224,4140,118,6,125.81
12225,4141,15,4,832.74
12226,4141,134,8,782.19
12227,4141,195,8,528.06
12228,4141,2,10,988.87
12229,4142,98,1,269.2
12230,4142,43,7,381.51
12231,4142,57,4,631.4
12232,4143,105,3,379.54
12233,4143,64,5,137.28
12234,4143,9,4,317.79
12235,4143,199,7,791.24
12236,4143,18,9,367.5
12237,4144,117,9,774.6
12238,4144,101,5,646.47
12239,4144,52,5,29.0
12240,4145,31,10,9.79
12241,4145,26,2,751.65
12242,4146,189,6,751.1
12243,4146,68,8,431.14
12244,4147,5,3,170.06
12245,4148,39,9,481.68
12246,4149,159,9,821.32
12247,4149,27,6,985.11
12248,4149,155,3,953.83
12249,4149,54,7,232.93
12250,4149,153,1,802.81
12251,4150,146,6,258.81
12252,4151,26,4,751.65
12253,4151,60,10,606.98
12254,4151,160,7,813.18
12255,4152,28,5,459.87
12256,4152,36,7,426.42
12257,4152,116,4,320.66
12258,4152,111,3,164.65
12259,4153,118,3,125.81
12260,4153,157,1,395.61
12261,4153,193,5,633.23
12262,4154,42,6,165.44
12263,4154,49,5,468.57
12264,4155,73,6,846.6
12265,4155,151,4,392.75
12266,4155,121,10,667.22
12267,4155,192,7,204.39
12268,4156,199,7,791.24
12269,4156,90,9,219.62
12270,4156,1,3,236.24
12271,4156,80,8,69.82
12272,4157,114,7,955.67
12273,4158,37,8,58.45
12274,4158,157,9,395.61
12275,4158,134,5,782.19
12276,4159,4,9,550.85
12277,4159,120,5,604.85
12278,4159,80,6,69.82
12279,4159,72,4,530.77
12280,4160,79,6,157.64
12281,4160,17,3,448.45
12282,4160,27,7,985.11
12283,4160,48,5,252.97
12284,4161,98,3,269.2
12285,4161,151,5,392.75
12286,4161,76,2,604.39
12287,4161,124,7,522.66
12288,4162,77,8,584.03
12289,4163,106,10,260.07
12290,4163,170,10,350.69
12291,4163,148,8,335.24
12292,4163,114,5,955.67
12293,4164,181,4,375.94
12294,4164,123,6,210.08
12295,4164,20,7,41.15
12296,4164,114,8,955.67
12297,4165,119,7,367.8
12298,4166,89,8,808.7
12299,4166,127,10,147.2
12300,4166,69,7,616.21
12301,4166,113,4,195.31
12302,4166,104,6,858.56
12303,4167,195,1,528.06
12304,4168,125,1,170.77
12305,4169,154,5,634.1
12306,4169,128,3,276.02
12307,4169,144,3,475.66
12308,4170,139,6,625.13
12309,4171,88,5,488.87
12310,4171,43,10,381.51
12311,4172,5,5,170.06
12312,4172,2,1,988.87
12313,4172,141,10,559.43
12314,4173,81,6,932.74
12315,4173,133,6,664.44
12316,4173,115,8,443.04
12317,4173,53,1,228.66
12318,4173,106,5,260.07
12319,4174,145,3,821.26
12320,4175,30,7,428.44
12321,4175,175,5,470.29
12322,4175,51,6,162.0
12323,4175,164,4,293.92
12324,4176,6,7,413.7
12325,4176,4,3,550.85
12326,4176,196,6,448.23
12327,4176,110,6,355.87
12328,4177,198,2,206.13
12329,4177,115,5,443.04
12330,4178,125,3,170.77
12331,4178,127,6,147.2
12332,4179,57,7,631.4
12333,4179,21,7,785.46
12334,4179,165,4,572.48
12335,4180,145,10,821.26
12336,4180,196,4,448.23
12337,4181,179,1,206.32
12338,4182,20,7,41.15
12339,4183,3,1,156.49
12340,4183,137,5,374.73
12341,4184,91,1,189.57
12342,4184,34,1,761.97
12343,4184,10,10,735.11
12344,4184,40,8,903.47
12345,4184,114,2,955.67
12346,4185,165,6,572.48
12347,4185,100,5,100.68
12348,4185,2,1,988.87
12349,4185,175,2,470.29
12350,4186,51,3,162.0
12351,4187,191,2,43.37
12352,4187,16,9,285.17
12353,4187,194,5,6.08
12354,4187,162,4,822.86
12355,4187,147,3,518.13
12356,4188,46,10,677.06
12357,4188,8,5,761.8
12358,4188,74,7,831.76
12359,4188,6,1,413.7
12360,4189,39,3,481.68
12361,4189,43,10,381.51
12362,4189,42,4,165.44
12363,4189,62,9,77.5
12364,4189,175,10,470.29
12365,4190,113,5,195.31
12366,4191,95,4,954.85
12367,4191,184,2,68.83
12368,4191,192,8,204.39
12369,4191,72,8,530.77
12370,4191,150,3,477.81
12371,4192,176,5,710.33
12372,4192,72,5,530.77
12373,4193,74,3,831.76
12374,4193,46,9,677.06
12375,4193,182,1,155.31
12376,4193,50,8,730.77
12377,4194,182,3,155.31
12378,4194,49,3,468.57
12379,4194,159,1,821.32
12380,4194,35,9,121.97
12381,4194,73,9,846.6
12382,4195,62,3,77.5
12383,4196,155,10,953.83
12384,4196,45,3,354.66
12385,4197,16,8,285.17
12386,4197,21,6,785.46
12387,4197,15,5,832.74
12388,4198,107,9,959.54
12389,4198,20,2,41.15
12390,4198,6,4,413.7
12391,4199,12,8,47.96
12392,4199,48,3,252.97
12393,4199,116,6,320.66
12394,4199,131,2,327.0
12395,4200,117,10,774.6
12396,4200,78,4,692.61
12397,4200,149,7,785.6
12398,4200,97,4,773.42
12399,4201,114,2,955.67
12400,4201,167,4,344.26
12401,4201,20,9,41.15
12402,4201,38,6,325.93
12403,4202,132,7,890.13
12404,4203,152,7,346.74
12405,4203,66,5,33.24
12406,4203,63,4,472.33
12407,4204,60,3,606.98
12408,4204,118,2,125.81
12409,4204,107,5,959.54
12410,4204,55,6,744.05
12411,4204,172,5,197.09
12412,4205,116,2,320.66
12413,4205,125,6,170.77
12414,4205,109,10,721.46
12415,4205,170,9,350.69
12416,4206,53,9,228.66
12417,4206,152,2,346.74
12418,4206,167,2,344.26
12419,4206,69,10,616.21
12420,4207,111,9,164.65
12421,4207,161,7,255.58
12422,4207,42,8,165.44
12423,4208,157,4,395.61
12424,4208,80,8,69.82
12425,4208,24,9,894.62
12426,4208,26,2,751.65
12427,4209,13,2,617.84
12428,4209,96,4,508.6
12429,4209,44,3,207.68
12430,4209,32,6,114.51
12431,4209,14,6,684.88
12432,4210,123,8,210.08
12433,4210,114,10,955.67
12434,4211,91,8,189.57
12435,4212,141,1,559.43
12436,4212,146,10,258.81
12437,4212,189,7,751.1
12438,4212,157,8,395.61
12439,4212,15,7,832.74
12440,4213,200,6,114.23
12441,4213,170,3,350.69
12442,4213,134,2,782.19
12443,4213,100,10,100.68
12444,4213,51,4,162.0
12445,4214,90,8,219.62
12446,4215,99,10,349.46
12447,4215,180,3,737.16
12448,4216,7,7,228.8
12449,4216,109,2,721.46
12450,4216,51,7,162.0
12451,4216,148,9,335.24
12452,4216,59,8,976.26
12453,4217,11,3,166.61
12454,4217,17,9,448.45
12455,4217,80,4,69.82
12456,4217,113,2,195.31
12457,4217,24,10,894.62
12458,4218,165,3,572.48
12459,4219,120,5,604.85
12460,4219,132,8,890.13
12461,4219,51,9,162.0
12462,4220,139,4,625.13
12463,4220,23,5,645.3
12464,4220,95,7,954.85
12465,4221,114,8,955.67
12466,4221,96,9,508.6
12467,4222,117,4,774.6
12468,4223,161,5,255.58
12469,4223,105,1,379.54
12470,4223,167,2,344.26
12471,4224,182,3,155.31
12472,4225,83,5,147.98
12473,4225,176,2,710.33
12474,4226,108,2,785.72
12475,4227,187,7,374.74
12476,4228,178,3,600.16
12477,4229,162,8,822.86
12478,4229,77,10,584.03
12479,4230,30,3,428.44
12480,4231,191,2,43.37
12481,4231,160,1,813.18
12482,4231,189,6,751.1
12483,4232,122,4,736.6
12484,4232,154,9,634.1
12485,4233,30,4,428.44
12486,4233,124,4,522.66
12487,4234,77,7,584.03
12488,4234,96,2,508.6
12489,4234,66,9,33.24
12490,4234,197,7,427.16
12491,4235,112,4,667.03
12492,4236,30,4,428.44
12493,4237,83,5,147.98
12494,4237,125,4,170.77
12495,4237,106,4,260.07
12496,4238,72,6,530.77
12497,4238,78,3,692.61
12498,4238,162,6,822.86
12499,4238,113,5,195.31
12500,4238,52,3,29.0
12501,4239,74,5,831.76
12502,4239,43,3,381.51
12503,4239,34,5,761.97
12504,4239,160,6,813.18
12505,4240,116,4,320.66
12506,4240,52,6,29.0
12507,4240,114,9,955.67
12508,4241,54,6,232.93
12509,4241,161,8,255.58
12510,4241,42,10,165.44
12511,4241,154,8,634.1
12512,4241,6,5,413.7
12513,4242,49,1,468.57
12514,4243,55,6,744.05
12515,4243,39,7,481.68
12516,4244,60,10,606.98
12517,4244,146,6,258.81
12518,4244,58,8,831.86
12519,4244,92,9,356.89
12520,4244,14,2,684.88
12521,4245,162,2,822.86
12522,4245,57,8,631.4
12523,4245,197,5,427.16
12524,4246,3,7,156.49
12525,4247,15,10,832.74
12526,4247,10,4,735.11
12527,4248,138,7,652.29
12528,4249,64,3,137.28
12529,4249,88,6,488.87
12530,4249,37,8,58.45
12531,4250,169,8,820.2
12532,4250,53,3,228.66
12533,4250,75,6,77.1
12534,4250,74,1,831.76
12535,4251,146,1,258.81
12536,4251,80,4,69.82
12537,4251,72,4,530.77
12538,4251,174,4,96.84
12539,4251,131,3,327.0
12540,4252,185,5,485.64
12541,4252,116,1,320.66
12542,4252,194,2,6.08
12543,4252,27,10,985.11
12544,4253,106,9,260.07
12545,4253,78,8,692.61
12546,4253,77,2,584.03
12547,4253,31,7,9.79
12548,4253,163,3,322.32
12549,4254,171,10,803.86
12550,4254,138,2,652.29
12551,4254,58,4,831.86
12552,4254,87,4,153.84
12553,4255,82,5,396.82
12554,4255,198,8,206.13
12555,4256,34,7,761.97
12556,4256,2,2,988.87
12557,4256,5,7,170.06
12558,4257,86,8,931.57
12559,4257,163,10,322.32
12560,4257,150,6,477.81
12561,4257,50,6,730.77
12562,4257,175,2,470.29
12563,4258,7,6,228.8
12564,4259,142,2,937.88
12565,4259,59,7,976.26
12566,4259,38,1,325.93
12567,4260,34,3,761.97
12568,4261,85,2,720.08
12569,4262,20,7,41.15
12570,4262,133,6,664.44
12571,4262,145,8,821.26
12572,4262,116,4,320.66
12573,4263,161,2,255.58
12574,4263,88,8,488.87
12575,4263,1,2,236.24
12576,4263,37,3,58.45
12577,4264,200,10,114.23
12578,4264,173,5,314.35
12579,4264,153,10,802.81
12580,4264,90,8,219.62
12581,4264,122,7,736.6
12582,4265,20,10,41.15
12583,4265,165,3,572.48
12584,4265,101,8,646.47
12585,4266,19,4,179.62
12586,4266,62,5,77.5
12587,4266,121,1,667.22
12588,4266,18,7,367.5
12589,4266,68,9,431.14
12590,4267,9,4,317.79
12591,4267,190,8,695.66
12592,4267,102,9,611.41
12593,4267,186,8,188.47
12594,4268,17,3,448.45
12595,4268,24,6,894.62
12596,4268,11,5,166.61
12597,4269,19,3,179.62
12598,4269,40,3,903.47
12599,4269,178,3,600.16
12600,4269,63,8,472.33
12601,4269,102,2,611.41
12602,4270,24,8,894.62
12603,4270,116,10,320.66
12604,4270,191,2,43.37
12605,4270,19,10,179.62
12606,4270,33,8,93.85
12607,4271,82,7,396.82
12608,4271,163,7,322.32
12609,4271,41,2,759.31
12610,4271,92,4,356.89
12611,4271,16,6,285.17
12612,4272,51,8,162.0
12613,4272,44,1,207.68
12614,4272,127,2,147.2
12615,4272,65,10,631.33
12616,4273,46,5,677.06
12617,4273,74,1,831.76
12618,4274,128,10,276.02
12619,4274,17,7,448.45
12620,4274,106,6,260.07
12621,4275,29,4,728.73
12622,4275,5,8,170.06
12623,4275,105,4,379.54
12624,4276,94,1,875.57
12625,4276,141,5,559.43
12626,4276,134,7,782.19
12627,4276,154,7,634.1
12628,4276,157,8,395.61
12629,4277,120,1,604.85
12630,4277,6,8,413.7
12631,4277,94,1,875.57
12632,4278,172,6,197.09
12633,4278,58,10,831.86
12634,4278,25,2,508.5
12635,4278,34,3,761.97
12636,4278,91,4,189.57
12637,4279,89,6,808.7
12638,4279,188,10,715.03
12639,4279,100,4,100.68
12640,4280,83,4,147.98
12641,4280,151,3,392.75
12642,4280,126,8,195.43
12643,4280,85,9,720.08
12644,4281,42,10,165.44
12645,4281,135,2,183.42
12646,4281,124,2,522.66
12647,4281,120,9,604.85
12648,4281,71,7,513.98
12649,4282,48,5,252.97
12650,4282,104,2,858.56
12651,4283,6,9,413.7
12652,4283,127,5,147.2
12653,4283,37,10,58.45
12654,4284,72,9,530.77
12655,4285,92,1,356.89
12656,4286,117,10,774.6
12657,4286,136,8,912.23
12658,4286,165,9,572.48
12659,4286,58,4,831.86
